chapter_id,verse_number,verse_key,arabic_text,arabic_text_raw,turkish_text
13,9,13:9,علم الغيب والشهدة الكبير المتعال,عَـٰلِمُ ٱلْغَيْبِ وَٱلشَّهَـٰدَةِ ٱلْكَبِيرُ ٱلْمُتَعَالِ,"Görüleni de görülmeyeni de bilen, yücelerin yücesi büyük Allah'a göre, aranızdan sözü gizleyen ile, açığa vuran ve geceye bürünerek gizlenip gündüzün ortaya çıkan arasında fark yoktur."
13,10,13:10,سواء منكم من اسر القول ومن جهر بهۦ ومن هو مستخفۭ باليل وساربۢ بالنهار,سَوَآءٌ مِّنكُم مَّنْ أَسَرَّ ٱلْقَوْلَ وَمَن جَهَرَ بِهِۦ وَمَنْ هُوَ مُسْتَخْفٍۭ بِٱلَّيْلِ وَسَارِبٌۢ بِٱلنَّهَارِ,"Görüleni de görülmeyeni de bilen, yücelerin yücesi büyük Allah'a göre, aranızdan sözü gizleyen ile, açığa vuran ve geceye bürünerek gizlenip gündüzün ortaya çıkan arasında fark yoktur."
14,1,14:1, الر ۚ كتب انزلنه اليك لتخرج الناس من الظلمت الى النور باذن ربهم الى صرط العزيز الحميد, الٓر ۚ كِتَـٰبٌ أَنزَلْنَـٰهُ إِلَيْكَ لِتُخْرِجَ ٱلنَّاسَ مِنَ ٱلظُّلُمَـٰتِ إِلَى ٱلنُّورِ بِإِذْنِ رَبِّهِمْ إِلَىٰ صِرَٰطِ ٱلْعَزِيزِ ٱلْحَمِيدِ,"Elif, Lam, Ra; Bu, Allah'ın izniyle, insanları karanlıklardan aydınlığa, güçlü ve övülmeğe layık, göklerde ve yerde olanların sahibi Allah'ın yoluna çıkarman için, sana indirdiğimiz Kitaptır. Uğrayacakları çetin azabdan dolayı vay kafirlerin haline!"
14,2,14:2,الله الذى لهۥ ما فى السموت وما فى الارض ۗ وويل للكفرين من عذاب شديد,ٱللَّهِ ٱلَّذِى لَهُۥ مَا فِى ٱلسَّمَـٰوَٰتِ وَمَا فِى ٱلْأَرْضِ ۗ وَوَيْلٌ لِّلْكَـٰفِرِينَ مِنْ عَذَابٍ شَدِيدٍ,"Elif, Lam, Ra; Bu, Allah'ın izniyle, insanları karanlıklardan aydınlığa, güçlü ve övülmeğe layık, göklerde ve yerde olanların sahibi Allah'ın yoluna çıkarman için, sana indirdiğimiz Kitaptır. Uğrayacakları çetin azabdan dolayı vay kafirlerin haline!"
14,3,14:3,الذين يستحبون الحيوة الدنيا على الاخرة ويصدون عن سبيل الله ويبغونها عوجا ۚ او۟ليك فى ضللۭ بعيد,ٱلَّذِينَ يَسْتَحِبُّونَ ٱلْحَيَوٰةَ ٱلدُّنْيَا عَلَى ٱلْـَٔاخِرَةِ وَيَصُدُّونَ عَن سَبِيلِ ٱللَّهِ وَيَبْغُونَهَا عِوَجًا ۚ أُو۟لَـٰٓئِكَ فِى ضَلَـٰلٍۭ بَعِيدٍ,"Onlar dünya hayatını ahirete tercih ederler, Allah'ın yolundan alıkoyup onun eğriliğini isterler. İşte onlar uzak bir sapıklık içindedirler."
14,4,14:4,وما ارسلنا من رسول الا بلسان قومهۦ ليبين لهم ۖ فيضل الله من يشاء ويهدى من يشاء ۚ وهو العزيز الحكيم,وَمَآ أَرْسَلْنَا مِن رَّسُولٍ إِلَّا بِلِسَانِ قَوْمِهِۦ لِيُبَيِّنَ لَهُمْ ۖ فَيُضِلُّ ٱللَّهُ مَن يَشَآءُ وَيَهْدِى مَن يَشَآءُ ۚ وَهُوَ ٱلْعَزِيزُ ٱلْحَكِيمُ,"Kendilerine apaçık anlatabilsin diye, her peygamberi kendi milletinin diliyle gönderdik. Allah dilediğini saptırır ve dilediğini de doğru yola eriştirir; güçlü olan, Hakim olan O'dur."
14,5,14:5,ولقد ارسلنا موسى بايتنا ان اخرج قومك من الظلمت الى النور وذكرهم بايىم الله ۚ ان فى ذلك لايت لكل صبار شكور,وَلَقَدْ أَرْسَلْنَا مُوسَىٰ بِـَٔايَـٰتِنَآ أَنْ أَخْرِجْ قَوْمَكَ مِنَ ٱلظُّلُمَـٰتِ إِلَى ٱلنُّورِ وَذَكِّرْهُم بِأَيَّىٰمِ ٱللَّهِ ۚ إِنَّ فِى ذَٰلِكَ لَـَٔايَـٰتٍ لِّكُلِّ صَبَّارٍ شَكُورٍ,"And olsun ki Musa'yı ayetlerimizle, &quot;Milletini karanlıklardan aydınlığa çıkar ve Allah'ın günlerini onlara hatırlat&quot; diye göndermiştik. Bunlarda, çokça sabreden ve şükreden herkes için dersler vardır."
14,6,14:6,واذ قال موسى لقومه اذكروا۟ نعمة الله عليكم اذ انجىكم من ءال فرعون يسومونكم سوء العذاب ويذبحون ابناءكم ويستحيون نساءكم ۚ وفى ذلكم بلاء من ربكم عظيم,وَإِذْ قَالَ مُوسَىٰ لِقَوْمِهِ ٱذْكُرُوا۟ نِعْمَةَ ٱللَّهِ عَلَيْكُمْ إِذْ أَنجَىٰكُم مِّنْ ءَالِ فِرْعَوْنَ يَسُومُونَكُمْ سُوٓءَ ٱلْعَذَابِ وَيُذَبِّحُونَ أَبْنَآءَكُمْ وَيَسْتَحْيُونَ نِسَآءَكُمْ ۚ وَفِى ذَٰلِكُم بَلَآءٌ مِّن رَّبِّكُمْ عَظِيمٌ,"Musa, milletine dedi ki: &quot;Allah'ın size olan nimetlerini anın; size işkence eden, kadınlarınızı sağ bırakıp oğullarınızı boğazlayan Firavun ailesinden sizi kurtardı; bütün bunlarda Rabbinizden size büyük bir imtihan vardır.&quot;"
14,7,14:7,واذ تاذن ربكم لين شكرتم لازيدنكم ۖ ولين كفرتم ان عذابى لشديد,وَإِذْ تَأَذَّنَ رَبُّكُمْ لَئِن شَكَرْتُمْ لَأَزِيدَنَّكُمْ ۖ وَلَئِن كَفَرْتُمْ إِنَّ عَذَابِى لَشَدِيدٌ,"Rabbiniz: &quot;Şükrederseniz and olsun ki, size karşılığını artıracağım; nankörlük ederseniz bilin ki azabım pek çetindir&quot; diye bildirmişti."
14,8,14:8,وقال موسى ان تكفروا۟ انتم ومن فى الارض جميعا فان الله لغنى حميد,وَقَالَ مُوسَىٰٓ إِن تَكْفُرُوٓا۟ أَنتُمْ وَمَن فِى ٱلْأَرْضِ جَمِيعًا فَإِنَّ ٱللَّهَ لَغَنِىٌّ حَمِيدٌ,"Musa: &quot;Siz ve yeryüzünde olanlar, hepiniz nankörlük etseniz, Allah yine de müstağni ve övülmeğe layık olandır&quot; demişti."
14,9,14:9,الم ياتكم نبوا۟ الذين من قبلكم قوم نوح وعاد وثمود ۛ والذين منۢ بعدهم ۛ لا يعلمهم الا الله ۚ جاءتهم رسلهم بالبينت فردوا۟ ايديهم فى افوههم وقالوا۟ انا كفرنا بما ارسلتم بهۦ وانا لفى شك مما تدعوننا اليه مريب,أَلَمْ يَأْتِكُمْ نَبَؤُا۟ ٱلَّذِينَ مِن قَبْلِكُمْ قَوْمِ نُوحٍ وَعَادٍ وَثَمُودَ ۛ وَٱلَّذِينَ مِنۢ بَعْدِهِمْ ۛ لَا يَعْلَمُهُمْ إِلَّا ٱللَّهُ ۚ جَآءَتْهُمْ رُسُلُهُم بِٱلْبَيِّنَـٰتِ فَرَدُّوٓا۟ أَيْدِيَهُمْ فِىٓ أَفْوَٰهِهِمْ وَقَالُوٓا۟ إِنَّا كَفَرْنَا بِمَآ أُرْسِلْتُم بِهِۦ وَإِنَّا لَفِى شَكٍّ مِّمَّا تَدْعُونَنَآ إِلَيْهِ مُرِيبٍ,"Sizden önce gecen Nuh, Ad, Semud milletlerinin ve onlardan sonra gelenlerin haberleri ki onları Allah'tan başkası bilmez size ulaşmadı mı? Onlara peygamberleri belgelerle geldiler, fakat ellerini ağızlarına götürüp: &quot;Biz sizinle gönderilene inanmıyoruz. Bizi çağırdığınız şeyden de şüphe ve endişe içindeyiz&quot; dediler."
14,10,14:10,۞ قالت رسلهم افى الله شك فاطر السموت والارض ۖ يدعوكم ليغفر لكم من ذنوبكم ويوخركم الى اجل مسمى ۚ قالوا۟ ان انتم الا بشر مثلنا تريدون ان تصدونا عما كان يعبد ءاباونا فاتونا بسلطن مبين,۞ قَالَتْ رُسُلُهُمْ أَفِى ٱللَّهِ شَكٌّ فَاطِرِ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضِ ۖ يَدْعُوكُمْ لِيَغْفِرَ لَكُم مِّن ذُنُوبِكُمْ وَيُؤَخِّرَكُمْ إِلَىٰٓ أَجَلٍ مُّسَمًّى ۚ قَالُوٓا۟ إِنْ أَنتُمْ إِلَّا بَشَرٌ مِّثْلُنَا تُرِيدُونَ أَن تَصُدُّونَا عَمَّا كَانَ يَعْبُدُ ءَابَآؤُنَا فَأْتُونَا بِسُلْطَـٰنٍ مُّبِينٍ,"Onların peygamberleri: &quot;Gökleri ve yeri yaratan, günahlarınızı bağışlamaya çağıran ve bir süreye kadar sizi erteleyen Allah'tan mı şüphe ediyorsunuz?&quot; dediler. Onlar da: &quot;Siz de sadece bizim gibi birer insansınız; bizi babalarımızın taptıklarından alıkoymak istiyorsunuz. Öyleyse bize apaçık bir delil getirmelisiniz&quot; dediler."
15,1,15:1, الر ۚ تلك ءايت الكتب وقرءان مبين, الٓر ۚ تِلْكَ ءَايَـٰتُ ٱلْكِتَـٰبِ وَقُرْءَانٍ مُّبِينٍ,"Elif, Lam, Ra. Bunlar Kitap'ın ve apaçık olan Kuran'ın ayetleridir."
15,2,15:2,ربما يود الذين كفروا۟ لو كانوا۟ مسلمين,رُّبَمَا يَوَدُّ ٱلَّذِينَ كَفَرُوا۟ لَوْ كَانُوا۟ مُسْلِمِينَ,"İnkar edenler, keşke müslüman olsaydık temennisinde bulunacaklardır."
15,3,15:3,ذرهم ياكلوا۟ ويتمتعوا۟ ويلههم الامل ۖ فسوف يعلمون,ذَرْهُمْ يَأْكُلُوا۟ وَيَتَمَتَّعُوا۟ وَيُلْهِهِمُ ٱلْأَمَلُ ۖ فَسَوْفَ يَعْلَمُونَ,"Bırak onları yesinler, zevk alsınlar; ümit onları avundursun; ilerde öğrenecekler."
15,4,15:4,وما اهلكنا من قرية الا ولها كتاب معلوم,وَمَآ أَهْلَكْنَا مِن قَرْيَةٍ إِلَّا وَلَهَا كِتَابٌ مَّعْلُومٌ,Yok ettiğimiz herhangi bir kasabanın elbette belli bir yazısı vardır.
15,5,15:5,ما تسبق من امة اجلها وما يستخرون,مَّا تَسْبِقُ مِنْ أُمَّةٍ أَجَلَهَا وَمَا يَسْتَـْٔخِرُونَ,"Hiçbir ümmet kendi süresini öne alamaz, geciktiremez de."
15,6,15:6,وقالوا۟ يايها الذى نزل عليه الذكر انك لمجنون,وَقَالُوا۟ يَـٰٓأَيُّهَا ٱلَّذِى نُزِّلَ عَلَيْهِ ٱلذِّكْرُ إِنَّكَ لَمَجْنُونٌ,Onlar: &quot;Ey kendisine Kitap indirilen kimse! Sen mutlaka delisin. Doğrulardan isen melekleri bize getirsene&quot; dediler.
15,7,15:7,لو ما تاتينا بالمليكة ان كنت من الصدقين,لَّوْ مَا تَأْتِينَا بِٱلْمَلَـٰٓئِكَةِ إِن كُنتَ مِنَ ٱلصَّـٰدِقِينَ,Onlar: &quot;Ey kendisine Kitap indirilen kimse! Sen mutlaka delisin. Doğrulardan isen melekleri bize getirsene&quot; dediler.
15,8,15:8,ما ننزل المليكة الا بالحق وما كانوا۟ اذا منظرين,مَا نُنَزِّلُ ٱلْمَلَـٰٓئِكَةَ إِلَّا بِٱلْحَقِّ وَمَا كَانُوٓا۟ إِذًا مُّنظَرِينَ,Biz melekleri ancak gerekince indiririz. O takdirde de ceza görecekler asla geri bırakılmazlar.
15,9,15:9,انا نحن نزلنا الذكر وانا لهۥ لحفظون,إِنَّا نَحْنُ نَزَّلْنَا ٱلذِّكْرَ وَإِنَّا لَهُۥ لَحَـٰفِظُونَ,"Doğrusu Kitap'ı Biz indirdik, onun koruyucusu elbette Biziz."
15,10,15:10,ولقد ارسلنا من قبلك فى شيع الاولين,وَلَقَدْ أَرْسَلْنَا مِن قَبْلِكَ فِى شِيَعِ ٱلْأَوَّلِينَ,"And olsun ki, senden önce çeşitli ümmetlere peygamber göndermiştik."
16,1,16:1, اتى امر الله فلا تستعجلوه ۚ سبحنهۥ وتعلى عما يشركون, أَتَىٰٓ أَمْرُ ٱللَّهِ فَلَا تَسْتَعْجِلُوهُ ۚ سُبْحَـٰنَهُۥ وَتَعَـٰلَىٰ عَمَّا يُشْرِكُونَ,"Allah'ın buyruğu gelecektir; acele gelmesini istemeyin, Allah, ortak koştukları şeylerden münezzehtir, yücedir."
16,2,16:2,ينزل المليكة بالروح من امرهۦ على من يشاء من عبادهۦ ان انذروا۟ انهۥ لا اله الا انا۠ فاتقون,يُنَزِّلُ ٱلْمَلَـٰٓئِكَةَ بِٱلرُّوحِ مِنْ أَمْرِهِۦ عَلَىٰ مَن يَشَآءُ مِنْ عِبَادِهِۦٓ أَنْ أَنذِرُوٓا۟ أَنَّهُۥ لَآ إِلَـٰهَ إِلَّآ أَنَا۠ فَٱتَّقُونِ,"Allah kullarından dilediğine buyruğunu bildirmek için meleklerini vahiyle indirerek şöyle der: &quot;İnsanları uyarın ki, Benden başka tanrı yoktur. Benden sakının.&quot;"
16,3,16:3,خلق السموت والارض بالحق ۚ تعلى عما يشركون,خَلَقَ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضَ بِٱلْحَقِّ ۚ تَعَـٰلَىٰ عَمَّا يُشْرِكُونَ,Gökleri ve yeri gereğince yaratmıştır. Onların eş koştukları şeylerden yücedir.
16,4,16:4,خلق الانسن من نطفة فاذا هو خصيم مبين,خَلَقَ ٱلْإِنسَـٰنَ مِن نُّطْفَةٍ فَإِذَا هُوَ خَصِيمٌ مُّبِينٌ,İnsanı nutfeden yaratmıştır. Öyleyken o nasıl da açıkça karşı koymaktadır!
16,5,16:5,والانعم خلقها ۗ لكم فيها دفء ومنفع ومنها تاكلون,وَٱلْأَنْعَـٰمَ خَلَقَهَا ۗ لَكُمْ فِيهَا دِفْءٌ وَمَنَـٰفِعُ وَمِنْهَا تَأْكُلُونَ,Hayvanları da yaratmıştır. Onlarda sizi ısıtacak şeyler ve birçok faydalar vardır. Onların etlerini de yersiniz.
16,6,16:6,ولكم فيها جمال حين تريحون وحين تسرحون,وَلَكُمْ فِيهَا جَمَالٌ حِينَ تُرِيحُونَ وَحِينَ تَسْرَحُونَ,"Onları getirirken de, gönderirken de zevk alırsınız."
16,7,16:7,وتحمل اثقالكم الى بلد لم تكونوا۟ بلغيه الا بشق الانفس ۚ ان ربكم لرءوف رحيم,وَتَحْمِلُ أَثْقَالَكُمْ إِلَىٰ بَلَدٍ لَّمْ تَكُونُوا۟ بَـٰلِغِيهِ إِلَّا بِشِقِّ ٱلْأَنفُسِ ۚ إِنَّ رَبَّكُمْ لَرَءُوفٌ رَّحِيمٌ,"Kendi kendinize zor varacağınız memleketlere, yüklerinizi taşırlar. Doğrusu Rabbiniz şefkatlidir, merhametlidir."
16,8,16:8,والخيل والبغال والحمير لتركبوها وزينة ۚ ويخلق ما لا تعلمون,وَٱلْخَيْلَ وَٱلْبِغَالَ وَٱلْحَمِيرَ لِتَرْكَبُوهَا وَزِينَةً ۚ وَيَخْلُقُ مَا لَا تَعْلَمُونَ,"Sizin için atları, katırları ve merkebleri binek ve süs hayvanı olarak yaratmıştır. Bilmediğiniz daha nice şeyleri de yaratır."
16,9,16:9,وعلى الله قصد السبيل ومنها جاير ۚ ولو شاء لهدىكم اجمعين,وَعَلَى ٱللَّهِ قَصْدُ ٱلسَّبِيلِ وَمِنْهَا جَآئِرٌ ۚ وَلَوْ شَآءَ لَهَدَىٰكُمْ أَجْمَعِينَ,Yolun eğri olanı da vardır. Allah dileseydi hepinizi doğru yola iletirdi.
16,10,16:10,هو الذى انزل من السماء ماء ۖ لكم منه شراب ومنه شجر فيه تسيمون,هُوَ ٱلَّذِىٓ أَنزَلَ مِنَ ٱلسَّمَآءِ مَآءً ۖ لَّكُم مِّنْهُ شَرَابٌ وَمِنْهُ شَجَرٌ فِيهِ تُسِيمُونَ,Yukarıdan size su indiren O'dur. Ondan içersiniz; hayvanları otlattığınız bitkiler de onunla biter.
17,1,17:1, سبحن الذى اسرى بعبدهۦ ليلا من المسجد الحرام الى المسجد الاقصا الذى بركنا حولهۥ لنريهۥ من ءايتنا ۚ انهۥ هو السميع البصير, سُبْحَـٰنَ ٱلَّذِىٓ أَسْرَىٰ بِعَبْدِهِۦ لَيْلًا مِّنَ ٱلْمَسْجِدِ ٱلْحَرَامِ إِلَى ٱلْمَسْجِدِ ٱلْأَقْصَا ٱلَّذِى بَـٰرَكْنَا حَوْلَهُۥ لِنُرِيَهُۥ مِنْ ءَايَـٰتِنَآ ۚ إِنَّهُۥ هُوَ ٱلسَّمِيعُ ٱلْبَصِيرُ,"Kulunu (Muhammed'i) bir gece Mescidi Haram'dan (Mekke'den), kendisine bir kısım ayetlerimizi göstermek için, çevresini mübarek kıldığımız Mescidi Aksa'ya (Kudüs'e) götüren Allah'ın şanı yücedir. Doğrusu O, işitir ve görür."
17,2,17:2,وءاتينا موسى الكتب وجعلنه هدى لبنى اسرءيل الا تتخذوا۟ من دونى وكيلا,وَءَاتَيْنَا مُوسَى ٱلْكِتَـٰبَ وَجَعَلْنَـٰهُ هُدًى لِّبَنِىٓ إِسْرَٰٓءِيلَ أَلَّا تَتَّخِذُوا۟ مِن دُونِى وَكِيلًا,"Musa'ya kitap verdik. Ey Nuh'la beraber taşıyarak kurtardığımız kimselerin soyundan olanlar! Beni bırakıp başkasını vekil edinmeyesiniz diye onu İsrailoğullarına doğruluk rehberi kıldık. Doğrusu Nuh, çok şükreden bir kuldu."
17,3,17:3,ذرية من حملنا مع نوح ۚ انهۥ كان عبدا شكورا,ذُرِّيَّةَ مَنْ حَمَلْنَا مَعَ نُوحٍ ۚ إِنَّهُۥ كَانَ عَبْدًا شَكُورًا,"Musa'ya kitap verdik. Ey Nuh'la beraber taşıyarak kurtardığımız kimselerin soyundan olanlar! Beni bırakıp başkasını vekil edinmeyesiniz diye onu İsrailoğullarına doğruluk rehberi kıldık. Doğrusu Nuh, çok şükreden bir kuldu."
